id_envio,id_campania,fecha_envio,canal_campania,segmento_objetivo,id_cliente,abierto,click,compra_7dias
9600,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI01260,False,False,False
9601,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI04971,False,False,False
9602,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI03466,True,False,False
9603,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI02125,False,False,False
9604,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI03703,False,False,False
9605,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI01141,True,True,False
9606,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI03335,True,False,False
9607,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI05821,False,False,False
9608,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI05936,False,False,False
9609,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI00330,True,False,False
9610,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI01640,False,False,False
9611,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI01680,True,False,False
9612,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI01673,False,False,False
9613,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI05299,False,False,False
9614,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI00119,False,False,False
9615,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI03529,False,False,False
9616,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI05348,True,False,False
9617,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI02021,False,False,False
9618,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI03815,False,False,False
9619,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI05001,False,False,False
9620,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI04462,True,True,False
9621,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI05663,True,False,False
9622,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI02645,True,False,False
9623,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI00830,False,False,False
9624,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI02180,True,False,False
9625,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI00526,False,False,False
9626,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI04460,False,False,False
9627,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI03939,True,False,False
9628,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI01408,False,False,False
9629,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI01549,False,False,False
9630,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI02142,False,False,False
9631,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI02233,False,False,False
9632,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI03174,False,False,False
9633,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI04824,True,False,False
9634,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI05543,True,False,False
9635,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI04188,False,False,False
9636,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI01093,False,False,False
9637,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI02769,False,False,False
9638,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI02351,False,False,False
9639,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI04414,False,False,False
9640,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI01815,False,False,False
9641,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI06003,False,False,False
9642,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI05064,False,False,False
9643,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI01389,True,False,False
9644,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI00160,False,False,False
9645,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI03089,False,False,False
9646,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI04547,False,False,False
9647,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI04278,True,False,False
9648,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI00863,False,False,False
9649,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI00312,True,False,False
9650,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI05354,True,True,True
9651,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI04115,False,False,False
9652,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI04116,False,False,False
9653,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI00614,True,False,False
9654,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI05837,False,False,False
9655,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI00608,False,False,False
9656,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI02796,False,False,False
9657,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI03491,False,False,False
9658,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI03480,False,False,False
9659,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI05845,False,False,False
9660,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI02770,False,False,False
9661,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI02304,False,False,False
9662,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI05043,False,False,False
9663,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI01467,True,True,False
9664,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI01127,False,False,False
9665,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI00496,False,False,False
9666,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI00521,True,False,False
9667,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI03008,False,False,False
9668,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI02476,False,False,False
9669,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI00171,False,False,False
9670,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI04099,False,False,False
9671,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI01167,True,False,False
9672,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI01822,False,False,False
9673,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI00522,True,True,False
9674,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI02542,True,True,True
9675,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI00006,False,False,False
9676,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI01963,False,False,False
9677,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI01082,True,False,False
9678,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI00107,False,False,False
9679,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI03368,False,False,False
9680,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI01032,False,False,False
9681,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI01044,False,False,False
9682,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI01927,True,False,False
9683,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI03659,False,False,False
9684,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI03162,False,False,False
9685,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI00063,True,False,False
9686,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI05611,False,False,False
9687,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI00291,True,False,False
9688,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI00870,False,False,False
9689,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI03462,True,False,False
9690,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI02641,True,False,False
9691,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI03058,True,True,False
9692,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI00145,True,False,False
9693,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI03342,True,False,False
9694,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI05271,False,False,False
9695,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI01844,True,False,False
9696,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI05742,False,False,False
9697,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI03004,False,False,False
9698,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI03935,False,False,False
9699,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI00722,False,False,False
9700,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI05265,False,False,False
9701,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI04441,False,False,False
9702,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI05684,True,False,False
9703,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI02669,False,False,False
9704,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI04610,False,False,False
9705,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI03595,True,False,False
9706,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI04367,False,False,False
9707,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI00098,True,False,False
9708,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI05370,True,True,False
9709,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI02547,False,False,False
9710,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI00549,False,False,False
9711,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI01492,True,True,False
9712,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI02370,True,False,False
9713,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI04132,False,False,False
9714,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI01605,False,False,False
9715,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI02611,False,False,False
9716,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI04221,True,False,False
9717,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI01528,True,False,False
9718,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI03015,False,False,False
9719,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI04496,True,False,False
9720,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI04822,False,False,False
9721,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI01191,False,False,False
9722,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI02135,True,False,False
9723,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI00729,True,False,False
9724,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI05470,False,False,False
9725,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI03483,False,False,False
9726,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI04829,True,False,False
9727,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI03638,False,False,False
9728,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI01279,True,False,False
9729,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI05454,True,False,False
9730,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI02474,False,False,False
9731,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI01511,False,False,False
9732,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI01733,False,False,False
9733,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI05244,False,False,False
9734,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI02236,True,False,False
9735,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI04385,False,False,False
9736,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI05239,False,False,False
9737,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI00015,True,False,False
9738,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI04895,False,False,False
9739,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI04656,False,False,False
9740,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI03841,True,False,False
9741,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI02034,False,False,False
9742,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI02945,False,False,False
9743,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI05204,True,False,False
9744,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI03290,False,False,False
9745,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI04702,True,True,False
9746,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI05526,True,False,False
9747,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI01116,False,False,False
9748,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI02263,False,False,False
9749,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI02713,True,True,False
9750,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI02666,False,False,False
9751,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI03985,True,False,False
9752,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI03049,True,True,False
9753,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI02443,True,True,False
9754,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI00383,False,False,False
9755,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI02147,True,True,True
9756,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI00709,False,False,False
9757,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI05198,False,False,False
9758,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI03875,False,False,False
9759,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI03849,True,True,False
9760,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI01036,False,False,False
9761,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI00544,False,False,False
9762,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI04603,False,False,False
9763,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI03061,False,False,False
9764,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI03673,False,False,False
9765,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI00591,False,False,False
9766,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI02279,False,False,False
9767,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI05803,False,False,False
9768,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI02045,False,False,False
9769,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI03147,True,True,False
9770,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI03017,False,False,False
9771,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI02682,True,False,False
9772,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI03046,False,False,False
9773,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI00634,True,False,False
9774,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI05197,True,True,True
9775,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI03508,True,False,False
9776,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI04818,True,True,False
9777,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI01483,True,False,False
9778,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI05310,True,False,False
9779,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI04663,True,False,False
9780,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI03684,True,True,False
9781,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI01212,False,False,False
9782,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI01068,True,False,False
9783,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI03272,False,False,False
9784,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI02491,True,False,False
9785,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI03719,False,False,False
9786,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI01463,True,True,False
9787,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI00487,True,False,False
9788,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI00003,True,False,False
9789,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI04425,False,False,False
9790,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI05630,False,False,False
9791,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI01594,False,False,False
9792,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI04120,False,False,False
9793,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI04721,False,False,False
9794,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI06016,True,False,False
9795,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI04875,False,False,False
9796,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI03009,False,False,False
9797,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI03258,True,False,False
9798,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI00267,False,False,False
9799,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI01378,True,True,False
9800,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI03199,True,True,False
9801,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI04090,True,False,False
9802,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI04389,True,True,False
9803,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI03251,True,False,False
9804,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI04815,True,True,False
9805,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI03425,False,False,False
9806,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI01846,False,False,False
9807,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI03624,False,False,False
9808,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI05549,True,True,False
9809,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI00508,False,False,False
9810,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI05879,True,False,False
9811,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI04991,True,True,False
9812,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI03742,False,False,False
9813,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI05557,True,True,True
9814,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI00210,False,False,False
9815,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI03006,False,False,False
9816,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI00872,True,False,False
9817,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI04760,True,True,False
9818,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI01725,False,False,False
9819,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI04823,True,False,False
9820,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI03604,False,False,False
9821,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI05145,False,False,False
9822,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI01660,False,False,False
9823,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI01720,True,False,False
9824,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI03055,False,False,False
9825,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI05681,False,False,False
9826,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI03534,True,False,False
9827,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI03636,False,False,False
9828,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI04943,False,False,False
9829,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI02515,False,False,False
9830,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI03672,False,False,False
9831,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI00996,False,False,False
9832,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI00276,False,False,False
9833,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI01192,True,False,False
9834,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI02893,False,False,False
9835,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI04022,False,False,False
9836,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI03958,True,False,False
9837,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI05301,False,False,False
9838,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI00891,True,False,False
9839,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI00150,True,False,False
9840,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI02720,True,True,False
9841,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI03934,False,False,False
9842,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI00760,False,False,False
9843,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI04627,False,False,False
9844,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI04819,False,False,False
9845,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI00336,False,False,False
9846,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI01837,False,False,False
9847,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI03291,False,False,False
9848,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI03020,False,False,False
9849,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI05367,True,False,False
9850,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI00459,True,False,False
9851,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI01146,True,False,False
9852,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI01744,True,False,False
9853,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI00323,True,False,False
9854,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI05295,False,False,False
9855,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI03783,False,False,False
9856,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI01656,True,False,False
9857,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI00353,False,False,False
9858,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI04039,False,False,False
9859,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI03721,False,False,False
9860,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI02882,True,True,False
9861,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI04660,True,True,False
9862,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI01372,False,False,False
9863,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI03746,True,False,False
9864,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI02637,False,False,False
9865,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI01646,False,False,False
9866,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI01432,False,False,False
9867,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI01361,False,False,False
9868,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI04551,True,False,False
9869,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI05965,False,False,False
9870,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI03254,False,False,False
9871,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI05013,True,False,False
9872,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI03212,False,False,False
9873,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI05792,True,True,True
9874,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI05306,True,True,False
9875,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI03501,False,False,False
9876,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI00653,False,False,False
9877,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI05587,False,False,False
9878,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI01396,False,False,False
9879,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI00623,False,False,False
9880,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI02182,False,False,False
9881,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI00829,False,False,False
9882,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI02212,False,False,False
9883,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI02061,True,False,False
9884,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI02113,True,False,False
9885,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI00484,False,False,False
9886,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI01275,False,False,False
9887,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI01456,True,False,False
9888,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI05179,True,False,False
9889,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI00719,True,False,False
9890,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI00929,False,False,False
9891,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI02725,True,False,False
9892,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI05340,True,False,False
9893,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI02828,True,True,False
9894,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI02548,False,False,False
9895,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI02885,True,True,False
9896,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI04725,True,False,False
9897,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI04977,False,False,False
9898,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI01406,False,False,False
9899,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI05151,False,False,False
9900,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI04689,True,False,False
9901,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI01953,False,False,False
9902,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI03180,True,False,False
9903,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI01621,False,False,False
9904,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI00144,True,True,False
9905,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI01493,True,True,False
9906,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI00274,False,False,False
9907,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI05209,False,False,False
9908,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI05575,False,False,False
9909,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI03737,False,False,False
9910,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI04008,False,False,False
9911,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI03268,False,False,False
9912,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI00599,True,False,False
9913,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI04720,False,False,False
9914,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI01914,False,False,False
9915,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI01565,False,False,False
9916,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI04804,False,False,False
9917,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI00857,True,False,False
9918,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI02783,False,False,False
9919,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI04062,False,False,False
9920,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI00560,False,False,False
9921,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI00345,False,False,False
9922,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI01980,False,False,False
9923,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI04068,True,False,False
9924,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI02148,True,True,False
9925,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI04488,False,False,False
9926,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI04788,True,False,False
9927,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI03393,True,True,False
9928,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI00381,False,False,False
9929,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI03307,False,False,False
9930,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI03261,True,True,False
9931,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI05199,False,False,False
9932,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI00120,False,False,False
9933,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI00427,True,False,False
9934,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI04555,False,False,False
9935,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI05544,False,False,False
9936,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI00279,True,False,False
9937,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI02073,True,True,False
9938,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI00328,False,False,False
9939,CAMP017,2024-05-13,SMS,Inactivos 90d,CLI00355,False,False,False
